,Unnamed: 0,Adjektiv,P(han),P(hun),Differanse
1065,1065,prostituert,0.4369910061359405,0.4065946340560913,0.0303963720798492
394,394,foreldet,0.3222406506538391,0.2930402159690857,0.0292004346847534
202,202,bløtaktig,0.3179221749305725,0.2892928719520569,0.0286293029785156
811,811,liljehvit,0.3070608079433441,0.2799115180969238,0.0271492898464202
285,285,eksemplarisk,0.0575559176504612,0.0333656221628189,0.0241902954876422
279,279,egen,0.1605924367904663,0.1374948769807815,0.0230975598096847
575,575,homogen,0.0703326016664505,0.0477661117911338,0.0225664898753166
852,852,mangfoldig,0.4623281061649322,0.4404356181621551,0.0218924880027771
115,115,arveløs,0.1618824005126953,0.1401417702436447,0.0217406302690505
749,749,korthalet,0.0587836243212223,0.0372258238494396,0.0215578004717826
1562,1562,vemodig,0.4432298541069031,0.4220126569271087,0.0212171971797943
1226,1226,smal,0.3861515522003174,0.3657892644405365,0.0203622877597808
812,812,lilla,0.2425918579101562,0.2224259376525879,0.0201659202575683
78,78,amper,0.1379419863224029,0.1188059747219085,0.0191360116004943
1328,1328,sørgelig,0.4429335594177246,0.4248404502868652,0.0180931091308593
176,176,bevegelig,0.213410198688507,0.1964962184429168,0.0169139802455902
1252,1252,sped,0.0883252918720245,0.0733587220311164,0.014966569840908
763,763,kronglete,0.063727930188179,0.0496992357075214,0.0140286944806575
1384,1384,tragisk,0.3643869161605835,0.3514304757118225,0.0129564404487609
571,571,hjemmeværende,0.3736891746520996,0.3613494634628296,0.01233971118927
1024,1024,patologisk,0.0571202039718627,0.0463547706604003,0.0107654333114624
1577,1577,vilkårlig,0.1026497334241867,0.093014508485794,0.0096352249383926
845,845,makeløs,0.2388046383857727,0.2298136949539184,0.0089909434318542
869,869,merkelig,0.3853428661823272,0.3783353567123413,0.0070075094699859
1237,1237,snar,0.0440408326685428,0.0414879061281681,0.0025529265403747
1427,1427,uavlatelig,0.329492837190628,0.3285436630249023,0.0009491741657257
